order_id,distance_km,prep_time_min,items_count,weather,traffic_level,time_of_day,vehicle_type,rider_experience_yrs,delivery_time_min
ORD_003852,7.55,25,1,Clear,Jam,Evening Peak,Motorcycle,4.8,52.8
ORD_003853,2.09,15,3,Rainy,Medium,Afternoon,Motorcycle,4.1,27.3
ORD_003854,3.45,25,5,Clear,Medium,Evening Peak,Scooter,2.1,37.9
ORD_003855,5.42,15,4,Foggy,Medium,Morning,Motorcycle,2.7,35.8
ORD_003856,12.92,15,4,Clear,Low,Morning,Motorcycle,5.0,44.0
ORD_003857,5.43,15,4,Foggy,Medium,Evening Peak,Motorcycle,2.8,39.4
ORD_003858,9.32,15,8,Clear,High,Afternoon,Scooter,4.7,51.8
ORD_003859,5.85,15,2,Rainy,Medium,Morning,Motorcycle,2.1,39.2
ORD_003860,5.73,25,1,Clear,High,Late Night,Motorcycle,4.5,38.8
ORD_003861,6.92,20,1,Clear,High,Afternoon,Motorcycle,3.1,42.6
ORD_003862,4.96,25,4,Clear,Medium,Afternoon,Motorcycle,3.5,38.8
ORD_003863,8.05,20,2,Windy,High,Afternoon,Motorcycle,3.8,44.8
ORD_003864,2.69,15,2,Clear,High,Late Night,Motorcycle,3.0,25.6
ORD_003865,4.98,10,3,Windy,Medium,Afternoon,Scooter,3.1,25.3
ORD_003866,13.55,25,1,Clear,Medium,Afternoon,Motorcycle,2.0,59.3
ORD_003867,9.54,10,1,Rainy,Low,Late Night,Motorcycle,5.9,35.1
ORD_003868,6.15,10,2,Clear,Medium,Morning,Scooter,5.5,28.8
ORD_003869,8.8,10,2,Rainy,Medium,Late Night,Motorcycle,3.4,36.7
ORD_003870,11.54,15,2,Windy,Jam,Evening Peak,Motorcycle,0.7,71.4
ORD_003871,1.55,20,1,Clear,Low,Afternoon,Electric Bike,1.4,23.0
ORD_003872,4.37,10,1,Clear,High,Afternoon,Scooter,5.2,24.4
ORD_003873,3.44,20,2,Heavy Storm,Low,Evening Peak,Electric Bike,5.6,41.4
ORD_003874,2.18,15,1,Clear,Jam,Morning,Motorcycle,1.4,23.2
ORD_003875,14.66,25,3,Foggy,Medium,Evening Peak,Scooter,4.5,73.6
ORD_003876,7.11,25,1,Clear,Medium,Afternoon,Motorcycle,3.9,44.8
ORD_003877,8.63,20,3,Rainy,Medium,Evening Peak,Scooter,2.2,53.7
ORD_003878,3.53,15,1,Foggy,Low,Morning,Motorcycle,2.9,23.4
ORD_003879,4.31,15,6,Rainy,High,Afternoon,Scooter,4.2,38.6
ORD_003880,5.12,25,2,Rainy,Medium,Afternoon,Motorcycle,1.1,42.9
ORD_003881,6.42,15,2,Clear,High,Late Night,Motorcycle,1.5,39.8
ORD_003882,7.88,15,2,Clear,Medium,Afternoon,Scooter,0.7,39.7
ORD_003883,7.6,30,2,Clear,Low,Evening Peak,Scooter,5.5,47.2
ORD_003884,4.48,35,1,Clear,High,Morning,Electric Bike,3.7,55.8
ORD_003885,11.8,25,4,Clear,High,Morning,Motorcycle,3.4,64.0
ORD_003886,10.46,35,2,Clear,Jam,Morning,Electric Bike,4.4,95.0
ORD_003887,6.05,25,1,Rainy,High,Evening Peak,Electric Bike,5.9,63.0
ORD_003888,5.23,20,4,Clear,Medium,Afternoon,Scooter,1.4,37.0
ORD_003889,4.29,15,4,Clear,Medium,Late Night,Scooter,1.2,27.1
ORD_003890,6.44,30,5,Windy,Medium,Evening Peak,Motorcycle,2.1,53.5
ORD_003891,10.15,25,1,Rainy,Medium,Evening Peak,Motorcycle,5.5,57.8
ORD_003892,5.3,15,2,Clear,Low,Afternoon,Electric Bike,2.8,30.9
ORD_003893,3.69,15,3,Clear,Low,Late Night,Motorcycle,4.9,24.3
ORD_003894,5.23,10,4,Clear,Medium,Evening Peak,Motorcycle,1.6,27.4
ORD_003895,6.11,30,3,Clear,High,Evening Peak,Motorcycle,3.2,51.4
ORD_003896,2.59,20,2,Windy,Low,Evening Peak,Motorcycle,1.2,27.9
ORD_003897,2.23,15,3,Windy,Low,Late Night,Motorcycle,2.8,23.2
ORD_003898,3.75,15,2,Rainy,High,Afternoon,Scooter,1.9,37.1
ORD_003899,11.79,35,2,Rainy,High,Afternoon,Scooter,3.5,87.7
ORD_003900,9.83,20,3,Rainy,Medium,Afternoon,Motorcycle,4.8,51.7
ORD_003901,1.96,15,2,Clear,Low,Late Night,Scooter,5.7,18.3
ORD_003902,2.93,15,2,Clear,Medium,Afternoon,Scooter,2.1,24.5
ORD_003903,7.8,10,1,Clear,High,Late Night,Motorcycle,4.6,34.9
ORD_003904,4.03,10,4,Windy,Low,Morning,Motorcycle,5.4,22.0
ORD_003905,6.64,20,1,Rainy,Low,Afternoon,Motorcycle,1.2,38.7
ORD_003906,2.02,20,1,Clear,High,Evening Peak,Motorcycle,3.7,26.6
ORD_003907,5.17,15,1,Rainy,Medium,Late Night,Electric Bike,3.9,44.1
ORD_003908,4.87,20,1,Clear,High,Evening Peak,Electric Bike,2.0,42.3
ORD_003909,8.65,10,4,Clear,High,Morning,Electric Bike,0.6,49.8
ORD_003910,6.42,30,3,Foggy,Medium,Evening Peak,Motorcycle,1.9,53.9
ORD_003911,5.57,15,2,Rainy,Medium,Evening Peak,Electric Bike,3.7,46.6
ORD_003912,1.78,10,2,Clear,Medium,Morning,Motorcycle,1.6,17.9
ORD_003913,13.8,15,2,Clear,Low,Evening Peak,Scooter,2.1,46.0
ORD_003914,7.49,10,2,Clear,Medium,Late Night,Motorcycle,4.4,26.0
ORD_003915,3.36,15,2,Clear,Jam,Morning,Scooter,2.7,33.2
ORD_003916,5.49,15,5,Clear,Low,Late Night,Scooter,0.9,30.0
ORD_003917,4.1,20,1,Clear,Low,Afternoon,Scooter,2.7,23.9
ORD_003918,4.56,15,6,Clear,Medium,Evening Peak,Motorcycle,6.0,26.1
ORD_003919,9.74,15,3,Clear,Low,Afternoon,Scooter,1.9,38.9
ORD_003920,2.92,30,5,Clear,Low,Evening Peak,Scooter,2.0,37.3
ORD_003921,7.66,15,3,Windy,Low,Evening Peak,Scooter,1.4,40.4
ORD_003922,9.98,25,1,Windy,Medium,Afternoon,Motorcycle,2.0,55.0
ORD_003923,7.0,15,3,Clear,Medium,Evening Peak,Motorcycle,3.7,32.6
ORD_003924,4.69,15,6,Clear,Low,Afternoon,Motorcycle,5.8,24.8
ORD_003925,3.22,15,2,Clear,Medium,Afternoon,Motorcycle,3.8,21.1
ORD_003926,3.48,15,4,Clear,Low,Evening Peak,Motorcycle,2.8,21.2
ORD_003927,5.55,30,8,Clear,Medium,Evening Peak,Scooter,2.6,50.1
ORD_003928,5.29,10,2,Clear,Low,Morning,Scooter,0.6,25.7
ORD_003929,8.21,20,2,Clear,Medium,Late Night,Motorcycle,0.5,42.7
ORD_003930,2.1,20,2,Foggy,Medium,Morning,Scooter,4.9,26.8
ORD_003931,9.67,10,5,Heavy Storm,Low,Afternoon,Motorcycle,3.2,44.3
ORD_003932,19.02,20,3,Rainy,Low,Afternoon,Motorcycle,0.7,73.2
ORD_003933,4.95,15,3,Rainy,Low,Morning,Motorcycle,2.1,35.5
ORD_003934,4.52,20,1,Foggy,Medium,Morning,Motorcycle,2.5,33.7
ORD_003935,4.77,25,2,Rainy,High,Evening Peak,Scooter,4.8,48.6
ORD_003936,5.44,15,3,Foggy,High,Afternoon,Scooter,2.9,40.4
ORD_003937,4.31,15,3,Clear,Medium,Afternoon,Motorcycle,4.8,27.0
ORD_003938,1.57,15,3,Windy,High,Evening Peak,Electric Bike,4.0,20.6
ORD_003939,4.71,15,3,Clear,High,Evening Peak,Scooter,0.7,38.8
ORD_003940,5.63,10,3,Clear,High,Evening Peak,Electric Bike,5.8,36.4
ORD_003941,10.27,30,1,Clear,Medium,Evening Peak,Scooter,1.5,57.6
ORD_003942,2.9,15,2,Clear,High,Evening Peak,Motorcycle,2.0,25.7
ORD_003943,12.61,10,4,Foggy,Medium,Late Night,Scooter,5.0,48.3
ORD_003944,4.14,10,1,Rainy,Medium,Morning,Motorcycle,1.5,27.3
ORD_003945,3.1,15,2,Heavy Storm,High,Evening Peak,Motorcycle,2.7,42.9
ORD_003946,7.49,10,2,Clear,Jam,Late Night,Motorcycle,5.3,39.7
ORD_003947,3.87,15,1,Heavy Storm,Medium,Late Night,Motorcycle,4.0,34.8
ORD_003948,5.0,10,2,Foggy,Low,Morning,Motorcycle,2.2,24.3
ORD_003949,5.2,10,2,Clear,Low,Late Night,Scooter,4.0,22.3
ORD_003950,7.25,20,4,Windy,Medium,Evening Peak,Scooter,5.0,43.6
ORD_003951,4.92,30,8,Clear,Medium,Evening Peak,Motorcycle,2.7,52.5
ORD_003952,4.61,15,1,Clear,Medium,Morning,Motorcycle,3.6,27.3
ORD_003953,4.08,25,2,Clear,High,Evening Peak,Motorcycle,5.9,35.8
ORD_003954,6.84,10,5,Windy,Medium,Afternoon,Motorcycle,5.8,30.8
ORD_003955,3.76,25,4,Clear,Medium,Evening Peak,Motorcycle,3.3,38.7
ORD_003956,10.46,10,6,Rainy,Low,Evening Peak,Scooter,1.0,49.4
ORD_003957,5.24,25,4,Windy,Medium,Morning,Scooter,4.4,40.9
ORD_003958,1.83,25,2,Clear,High,Morning,Motorcycle,2.0,31.3
ORD_003959,6.11,25,3,Foggy,High,Afternoon,Motorcycle,4.2,51.1
ORD_003960,6.69,25,2,Clear,Jam,Evening Peak,Motorcycle,2.4,54.2
ORD_003961,10.53,20,1,Clear,Low,Evening Peak,Motorcycle,4.5,39.2
ORD_003962,3.3,15,2,Rainy,Low,Evening Peak,Motorcycle,2.5,30.4
ORD_003963,3.03,20,4,Clear,Medium,Evening Peak,Electric Bike,5.7,28.3
ORD_003964,7.38,15,1,Clear,Jam,Evening Peak,Motorcycle,1.3,51.4
ORD_003965,9.56,10,2,Foggy,Low,Evening Peak,Motorcycle,0.9,37.6
ORD_003966,3.23,15,1,Windy,High,Evening Peak,Motorcycle,4.8,25.4
ORD_003967,5.99,20,1,Clear,Medium,Evening Peak,Scooter,2.7,36.5
ORD_003968,4.97,10,1,Foggy,Medium,Late Night,Motorcycle,3.1,28.1
ORD_003969,3.29,20,2,Rainy,Jam,Evening Peak,Scooter,5.6,41.5
ORD_003970,4.8,20,4,Foggy,Medium,Evening Peak,Scooter,3.7,41.0
ORD_003971,9.18,15,1,Rainy,High,Evening Peak,Motorcycle,4.1,53.9
ORD_003972,5.25,15,2,Clear,Medium,Evening Peak,Electric Bike,0.6,34.9
ORD_003973,4.66,30,4,Clear,High,Evening Peak,Scooter,4.2,46.1
ORD_003974,7.16,25,5,Clear,Medium,Afternoon,Scooter,2.6,44.5
ORD_003975,9.65,15,1,Foggy,High,Late Night,Motorcycle,3.0,48.7
ORD_003976,2.87,15,3,Rainy,Medium,Evening Peak,Motorcycle,4.9,30.6
ORD_003977,6.13,10,3,Rainy,Medium,Late Night,Motorcycle,3.4,33.2
ORD_003978,4.16,10,6,Clear,Low,Evening Peak,Motorcycle,5.9,20.6
ORD_003979,5.26,15,1,Windy,Low,Afternoon,Motorcycle,4.9,31.4
ORD_003980,7.49,30,4,Heavy Storm,Medium,Afternoon,Electric Bike,4.5,75.5
ORD_003981,4.35,30,3,Clear,Low,Afternoon,Motorcycle,3.7,39.7
ORD_003982,4.9,25,1,Windy,Low,Afternoon,Motorcycle,2.8,33.9
ORD_003983,8.76,15,2,Rainy,Medium,Late Night,Motorcycle,0.8,49.6
ORD_003984,6.6,10,2,Rainy,Jam,Evening Peak,Electric Bike,0.6,58.1
ORD_003985,4.83,20,1,Clear,Medium,Evening Peak,Scooter,0.8,35.0
ORD_003986,5.56,20,3,Clear,Medium,Afternoon,Scooter,5.8,33.5
ORD_003987,5.33,15,4,Windy,Low,Morning,Motorcycle,2.3,31.6
ORD_003988,1.76,20,2,Rainy,Low,Afternoon,Scooter,4.4,28.5
ORD_003989,5.61,20,3,Clear,Medium,Late Night,Scooter,3.8,36.4
ORD_003990,2.37,25,3,Clear,High,Morning,Electric Bike,3.6,35.1
ORD_003991,9.5,20,1,Rainy,Jam,Evening Peak,Motorcycle,3.7,69.9
ORD_003992,2.34,25,2,Clear,High,Morning,Electric Bike,2.2,36.6
ORD_003993,4.04,10,4,Windy,Low,Morning,Motorcycle,5.4,20.3
ORD_003994,3.62,20,3,Clear,Medium,Evening Peak,Motorcycle,5.6,28.6
ORD_003995,11.51,15,2,Clear,Medium,Afternoon,Scooter,4.0,48.4
ORD_003996,9.28,15,2,Clear,Jam,Morning,Motorcycle,5.3,53.8
ORD_003997,1.29,10,5,Clear,High,Afternoon,Electric Bike,0.8,18.3
ORD_003998,5.1,15,6,Rainy,High,Evening Peak,Motorcycle,1.1,43.5
ORD_003999,2.6,35,4,Clear,Medium,Evening Peak,Motorcycle,3.6,41.5
ORD_004000,5.62,15,2,Clear,Medium,Evening Peak,Motorcycle,5.2,25.1
ORD_004001,7.39,30,1,Windy,High,Afternoon,Motorcycle,2.2,54.2
ORD_004002,5.9,15,4,Clear,Medium,Morning,Electric Bike,3.5,37.7
ORD_004003,7.64,15,3,Windy,High,Afternoon,Motorcycle,0.6,43.5
ORD_004004,4.42,20,4,Clear,Low,Morning,Motorcycle,5.9,33.2
ORD_004005,6.0,15,1,Clear,Jam,Evening Peak,Motorcycle,4.7,39.5
ORD_004006,7.49,20,3,Clear,High,Evening Peak,Electric Bike,2.5,56.8
ORD_004007,3.95,15,4,Clear,Medium,Afternoon,Motorcycle,5.9,23.9
ORD_004008,3.07,25,1,Rainy,High,Morning,Scooter,1.0,48.0
ORD_004009,3.5,15,5,Clear,High,Afternoon,Motorcycle,3.1,27.7
ORD_004010,4.8,20,3,Clear,Medium,Late Night,Scooter,0.8,34.2
ORD_004011,5.18,15,2,Clear,High,Afternoon,Scooter,2.3,34.2
ORD_004012,6.2,20,3,Windy,Low,Evening Peak,Electric Bike,1.7,45.8
ORD_004013,3.31,20,3,Clear,Medium,Morning,Motorcycle,2.2,28.7
ORD_004014,7.61,15,3,Foggy,Low,Evening Peak,Motorcycle,5.7,35.0
ORD_004015,13.0,15,3,Clear,Low,Afternoon,Scooter,2.8,48.9
ORD_004016,3.63,20,1,Clear,High,Evening Peak,Motorcycle,2.3,28.9
ORD_004017,17.1,30,2,Rainy,Medium,Morning,Scooter,4.0,88.6
ORD_004018,13.99,10,2,Clear,High,Evening Peak,Scooter,4.3,61.6
ORD_004019,5.17,25,1,Windy,Medium,Evening Peak,Electric Bike,5.9,42.4
ORD_004020,4.71,20,3,Clear,Medium,Evening Peak,Scooter,3.5,37.7
ORD_004021,3.47,20,3,Clear,Medium,Late Night,Motorcycle,4.6,29.7
ORD_004022,8.25,30,8,Clear,High,Evening Peak,Motorcycle,2.6,61.0
ORD_004023,5.37,20,4,Clear,High,Morning,Motorcycle,1.4,39.9
ORD_004024,5.69,25,2,Clear,Medium,Evening Peak,Scooter,2.9,43.5
ORD_004025,3.11,20,3,Rainy,High,Evening Peak,Scooter,2.8,42.3
ORD_004026,8.38,15,1,Heavy Storm,Medium,Morning,Scooter,2.8,54.7
ORD_004027,4.5,20,2,Clear,High,Morning,Electric Bike,4.3,38.6
ORD_004028,2.71,30,2,Clear,High,Evening Peak,Motorcycle,2.7,38.3
ORD_004029,4.94,25,3,Windy,Medium,Evening Peak,Electric Bike,5.7,43.9
ORD_004030,3.23,15,4,Clear,High,Morning,Motorcycle,5.9,22.6
ORD_004031,10.54,15,2,Windy,Medium,Evening Peak,Electric Bike,3.4,58.5
ORD_004032,13.89,20,4,Foggy,High,Evening Peak,Motorcycle,3.6,70.0
ORD_004033,5.02,20,3,Foggy,High,Morning,Scooter,2.7,42.3
ORD_004034,9.13,15,2,Clear,Medium,Afternoon,Motorcycle,2.5,39.0
ORD_004035,9.01,15,2,Clear,Medium,Late Night,Motorcycle,5.9,33.1
ORD_004036,0.96,25,4,Rainy,Jam,Evening Peak,Electric Bike,0.7,44.8
ORD_004037,3.51,20,3,Clear,Low,Afternoon,Motorcycle,2.8,27.4
ORD_004038,5.5,25,4,Heavy Storm,High,Morning,Scooter,1.3,64.5
ORD_004039,4.01,30,2,Clear,Medium,Afternoon,Motorcycle,4.5,39.6
ORD_004040,3.35,15,3,Clear,High,Morning,Scooter,1.6,28.9
ORD_004041,9.34,25,2,Windy,Medium,Afternoon,Scooter,5.4,55.5
ORD_004042,3.92,20,6,Clear,Medium,Late Night,Scooter,2.6,32.1
ORD_004043,6.21,30,2,Clear,Low,Morning,Motorcycle,5.5,42.6
ORD_004044,8.89,15,4,Rainy,Jam,Morning,Motorcycle,5.9,59.7
ORD_004045,10.89,15,3,Clear,Low,Morning,Motorcycle,4.7,37.7
ORD_004046,2.72,20,5,Clear,Medium,Afternoon,Scooter,3.9,31.0
ORD_004047,2.85,30,3,Clear,Medium,Morning,Scooter,1.3,39.8
ORD_004048,5.83,25,2,Windy,High,Evening Peak,Scooter,5.6,43.3
ORD_004049,1.56,20,3,Clear,Medium,Afternoon,Electric Bike,4.8,22.8
ORD_004050,2.93,15,2,Clear,Low,Afternoon,Motorcycle,2.1,17.3
ORD_004051,9.92,20,4,Clear,Medium,Morning,Electric Bike,3.1,59.7
ORD_004052,7.29,25,1,Rainy,Low,Evening Peak,Motorcycle,0.9,51.8
ORD_004053,4.8,25,2,Rainy,Low,Afternoon,Scooter,4.1,43.4
ORD_004054,6.69,20,3,Rainy,Medium,Morning,Motorcycle,1.2,45.2
ORD_004055,7.57,10,2,Rainy,Medium,Afternoon,Motorcycle,4.1,36.7
ORD_004056,2.21,20,1,Foggy,Low,Late Night,Motorcycle,4.2,27.0
ORD_004057,3.88,15,8,Rainy,Low,Evening Peak,Motorcycle,2.3,35.5
ORD_004058,10.68,30,2,Clear,Medium,Late Night,Electric Bike,5.7,65.7
ORD_004059,5.88,20,2,Clear,High,Late Night,Motorcycle,4.8,38.1
ORD_004060,6.08,20,2,Windy,High,Evening Peak,Motorcycle,3.2,40.8
ORD_004061,5.03,35,1,Rainy,Low,Evening Peak,Scooter,5.6,51.5
ORD_004062,1.77,10,2,Windy,High,Late Night,Motorcycle,5.2,16.4
ORD_004063,3.6,15,2,Clear,Low,Late Night,Motorcycle,4.3,24.8
ORD_004064,6.46,20,3,Rainy,Medium,Evening Peak,Scooter,1.3,47.3
ORD_004065,3.94,15,5,Foggy,High,Evening Peak,Motorcycle,3.2,37.7
ORD_004066,2.77,15,1,Foggy,Medium,Evening Peak,Electric Bike,5.3,27.7
ORD_004067,2.99,25,6,Foggy,Medium,Afternoon,Scooter,3.8,43.5
ORD_004068,10.8,20,2,Windy,Jam,Morning,Motorcycle,3.5,65.0
ORD_004069,3.82,10,3,Clear,Low,Evening Peak,Electric Bike,5.8,21.4
ORD_004070,9.61,15,1,Clear,Low,Late Night,Electric Bike,0.6,46.3
ORD_004071,6.1,10,4,Heavy Storm,High,Late Night,Motorcycle,0.6,45.0
ORD_004072,4.49,20,4,Clear,High,Morning,Motorcycle,5.4,35.7
ORD_004073,3.26,15,3,Foggy,Medium,Evening Peak,Scooter,0.7,31.1
ORD_004074,7.4,25,1,Clear,Medium,Evening Peak,Scooter,2.3,49.3
ORD_004075,8.96,20,2,Rainy,Low,Afternoon,Scooter,5.6,43.6
ORD_004076,7.79,10,6,Windy,High,Evening Peak,Motorcycle,4.3,38.3
ORD_004077,2.34,15,2,Windy,Medium,Evening Peak,Motorcycle,4.1,23.1
ORD_004078,3.81,20,2,Clear,Medium,Late Night,Scooter,4.1,30.6
ORD_004079,4.08,15,1,Clear,Low,Afternoon,Scooter,2.2,24.8
ORD_004080,1.59,20,1,Foggy,Medium,Morning,Electric Bike,3.4,28.7
ORD_004081,6.65,30,2,Clear,High,Evening Peak,Scooter,4.0,52.9
ORD_004082,7.19,15,2,Foggy,Medium,Afternoon,Motorcycle,2.2,37.0
ORD_004083,7.05,15,4,Windy,High,Morning,Motorcycle,4.9,38.6
ORD_004084,6.41,25,5,Rainy,Low,Evening Peak,Motorcycle,2.3,47.6
ORD_004085,4.28,15,2,Clear,High,Afternoon,Motorcycle,0.9,28.5
ORD_004086,3.19,10,4,Clear,High,Late Night,Motorcycle,1.6,24.0
ORD_004087,4.27,15,2,Windy,High,Afternoon,Scooter,2.7,31.5
ORD_004088,6.13,30,6,Clear,High,Evening Peak,Electric Bike,5.5,57.3
ORD_004089,10.11,30,5,Foggy,Medium,Morning,Scooter,2.8,65.9
ORD_004090,5.37,15,3,Clear,Medium,Evening Peak,Motorcycle,1.0,32.1
ORD_004091,5.26,20,1,Clear,High,Afternoon,Electric Bike,1.6,44.4
ORD_004092,1.66,10,5,Clear,Medium,Evening Peak,Electric Bike,3.5,18.9
ORD_004093,6.36,20,1,Clear,Low,Morning,Motorcycle,1.5,32.4
ORD_004094,10.52,15,4,Rainy,Low,Evening Peak,Scooter,0.9,51.0
ORD_004095,4.82,10,2,Clear,High,Evening Peak,Motorcycle,4.4,26.4
ORD_004096,4.61,25,3,Clear,High,Afternoon,Motorcycle,4.8,41.1
ORD_004097,4.12,15,4,Clear,Medium,Morning,Motorcycle,5.2,22.6
ORD_004098,7.54,10,3,Foggy,Medium,Morning,Electric Bike,5.1,41.2
ORD_004099,1.63,25,1,Foggy,Medium,Evening Peak,Electric Bike,2.6,32.4
ORD_004100,9.62,25,2,Clear,Medium,Evening Peak,Motorcycle,4.5,49.5
ORD_004101,4.5,20,6,Clear,Medium,Evening Peak,Scooter,3.7,37.3
ORD_004102,6.42,30,2,Rainy,Medium,Morning,Motorcycle,0.6,54.7
ORD_004103,7.87,15,4,Clear,Low,Evening Peak,Scooter,2.7,35.8
ORD_004104,2.97,10,3,Clear,Low,Evening Peak,Scooter,0.8,19.3
ORD_004105,5.07,10,6,Clear,Medium,Morning,Motorcycle,1.0,27.5
ORD_004106,4.44,15,5,Clear,Low,Afternoon,Motorcycle,0.8,23.6
ORD_004107,2.58,10,2,Foggy,Jam,Morning,Scooter,5.8,24.7
ORD_004108,8.92,20,2,Clear,High,Late Night,Motorcycle,5.1,49.9
ORD_004109,4.24,10,2,Clear,Low,Evening Peak,Scooter,2.9,19.5
ORD_004110,2.52,15,2,Clear,Medium,Afternoon,Scooter,1.9,22.8
ORD_004111,5.25,15,3,Clear,Medium,Evening Peak,Electric Bike,0.9,37.6
ORD_004112,2.15,15,2,Windy,High,Evening Peak,Motorcycle,2.9,26.6
ORD_004113,3.94,20,4,Clear,High,Evening Peak,Motorcycle,3.8,35.1
ORD_004114,6.06,15,2,Heavy Storm,Medium,Evening Peak,Electric Bike,4.9,52.6
ORD_004115,2.03,15,8,Windy,Medium,Evening Peak,Electric Bike,0.8,28.8
ORD_004116,7.27,35,3,Windy,Medium,Morning,Motorcycle,2.8,57.1
ORD_004117,5.41,20,2,Clear,Medium,Morning,Electric Bike,5.9,38.4
ORD_004118,7.89,20,3,Clear,Low,Late Night,Electric Bike,1.2,47.3
ORD_004119,7.84,20,2,Windy,Medium,Morning,Motorcycle,2.7,41.2
ORD_004120,3.86,20,2,Clear,Jam,Evening Peak,Electric Bike,2.0,43.9
ORD_004121,3.92,10,2,Foggy,High,Afternoon,Motorcycle,1.2,30.0
ORD_004122,6.69,10,3,Clear,High,Late Night,Motorcycle,5.1,32.0
ORD_004123,2.71,20,2,Clear,Low,Afternoon,Scooter,4.3,24.1
ORD_004124,2.72,15,5,Windy,Medium,Afternoon,Electric Bike,2.8,33.2
ORD_004125,3.56,10,1,Windy,High,Evening Peak,Scooter,2.5,22.3
ORD_004126,2.25,15,2,Windy,Low,Evening Peak,Motorcycle,5.1,20.2
ORD_004127,2.5,10,3,Foggy,High,Afternoon,Motorcycle,1.0,26.4
ORD_004128,2.55,30,3,Clear,Low,Evening Peak,Motorcycle,1.3,40.4
ORD_004129,4.25,15,1,Rainy,Jam,Late Night,Scooter,5.5,42.5
ORD_004130,4.14,10,4,Clear,Low,Morning,Scooter,5.0,20.0
ORD_004131,8.57,20,3,Clear,Medium,Afternoon,Scooter,4.8,47.0
ORD_004132,4.29,20,3,Clear,Low,Afternoon,Motorcycle,3.9,28.1
ORD_004133,4.86,20,4,Windy,Low,Afternoon,Scooter,2.1,32.1
ORD_004134,12.48,15,4,Clear,High,Afternoon,Electric Bike,5.6,73.3
ORD_004135,1.31,15,2,Clear,Low,Afternoon,Motorcycle,3.2,17.0
ORD_004136,5.73,25,2,Clear,High,Evening Peak,Scooter,2.0,46.3
ORD_004137,4.5,15,4,Windy,Jam,Afternoon,Motorcycle,2.5,36.5
ORD_004138,6.06,15,1,Windy,Jam,Afternoon,Scooter,0.6,47.9
ORD_004139,3.69,30,2,Windy,High,Evening Peak,Motorcycle,1.9,45.2
ORD_004140,4.28,15,2,Heavy Storm,Jam,Late Night,Electric Bike,1.5,60.7
ORD_004141,9.85,15,2,Rainy,Low,Evening Peak,Electric Bike,1.2,50.6
ORD_004142,6.64,15,2,Clear,Jam,Afternoon,Scooter,0.7,50.7
ORD_004143,4.4,10,3,Foggy,Low,Late Night,Motorcycle,1.7,23.6
ORD_004144,3.23,15,2,Windy,Low,Evening Peak,Scooter,1.1,19.9
ORD_004145,2.7,10,1,Clear,Low,Morning,Motorcycle,0.7,14.5
ORD_004146,3.82,15,4,Clear,High,Evening Peak,Motorcycle,1.3,33.6
ORD_004147,4.63,15,2,Foggy,Low,Late Night,Scooter,1.6,28.9
ORD_004148,12.46,10,2,Clear,Medium,Evening Peak,Motorcycle,2.8,43.5
ORD_004149,5.5,25,1,Windy,Medium,Evening Peak,Motorcycle,3.7,44.9
ORD_004150,3.45,25,2,Clear,Medium,Morning,Scooter,2.3,37.6
ORD_004151,1.32,15,2,Rainy,Low,Morning,Motorcycle,1.3,26.0
ORD_004152,3.18,35,2,Foggy,Medium,Evening Peak,Scooter,5.7,46.7
ORD_004153,3.82,20,5,Rainy,Medium,Afternoon,Motorcycle,3.3,41.8
ORD_004154,5.8,20,3,Clear,Medium,Evening Peak,Electric Bike,4.6,40.9
ORD_004155,3.9,15,5,Windy,Medium,Afternoon,Scooter,4.3,31.3
ORD_004156,12.79,25,2,Windy,Jam,Evening Peak,Electric Bike,2.1,95.0
ORD_004157,4.45,30,2,Clear,High,Morning,Motorcycle,3.6,43.0
ORD_004158,8.73,15,5,Clear,Low,Morning,Electric Bike,3.8,44.0
ORD_004159,1.94,20,2,Clear,Low,Afternoon,Motorcycle,2.4,21.7
ORD_004160,4.92,20,1,Heavy Storm,Jam,Evening Peak,Electric Bike,4.2,60.9
ORD_004161,3.2,15,3,Clear,Medium,Late Night,Motorcycle,4.8,23.3
ORD_004162,8.87,15,1,Clear,High,Afternoon,Electric Bike,2.5,52.8
ORD_004163,4.05,10,6,Windy,Medium,Evening Peak,Motorcycle,0.6,26.5
ORD_004164,10.01,15,1,Windy,High,Afternoon,Scooter,2.4,50.3
ORD_004165,7.21,10,4,Clear,Low,Afternoon,Electric Bike,1.1,32.6
ORD_004166,3.76,20,1,Heavy Storm,High,Evening Peak,Scooter,1.4,50.3
ORD_004167,2.68,20,2,Foggy,High,Evening Peak,Scooter,2.5,33.8
ORD_004168,3.31,30,1,Clear,Medium,Afternoon,Scooter,1.6,36.8
ORD_004169,4.28,20,2,Windy,Medium,Evening Peak,Electric Bike,5.6,36.1
ORD_004170,7.19,15,1,Foggy,Medium,Evening Peak,Scooter,4.1,40.7
ORD_004171,5.02,10,2,Clear,High,Evening Peak,Motorcycle,3.4,26.9
ORD_004172,7.92,25,2,Rainy,Jam,Late Night,Motorcycle,0.6,70.9
ORD_004173,10.44,15,3,Rainy,Medium,Late Night,Scooter,1.1,54.6
ORD_004174,5.17,20,3,Foggy,High,Evening Peak,Motorcycle,4.8,39.5
ORD_004175,2.84,10,3,Clear,High,Morning,Motorcycle,2.6,20.6
ORD_004176,6.22,15,2,Clear,Low,Afternoon,Scooter,0.8,32.3
